person;interScore;interStd;interCount;interFeat;
0;0.72375;0.00544862367943;3;PSD P3(gamma);RCAU FC2,CP2;DCAU FC5,CP5;
16;0.725;1.11022302463e-16;1;RASM P7,P8;
17;0.585;0.0278388218142;5;PSD C3(alpha);DE P3(delta);DE FC2(delta);DASM FC5,FC6;DE FC2(alpha);
18;0.72625;0.0147372826532;3;RCAU Fp2,O2;PSD F8(delta);PSD T7(beta);
19;0.825;1.11022302463e-16;14;PSD O2(alpha);RCAU Fp1,O1;DCAU Fz,Pz;DCAU FC2,CP2;DASM CP1,CP2;DCAU FC5,CP5;RASM P3,P4;DE PO3(theta);DE FC1(beta);PSD F7(theta);PSD CP1(gamma);DCAU F7,P7;PSD P4(delta);DCAU F3,P3;
20;0.5275;0.0261007662723;14;PSD P8(gamma);DCAU Fp2,O2;RASM T7,T8;A/B T7;DE P4(gamma);RCAU Fp1,O1;PSD Pz(beta);PSD C3(alpha);A/B Cz;PSD FC2(delta);DASM C3,C4;DE FC6(beta);DE C3(beta);DE CP5(gamma);
21;0.69375;0.0134047566185;13;PSD CP5(alpha);RASM F3,F4;A/B F8;DE F3(theta);PSD C3(delta);DE F4(delta);RASM FC5,FC6;PSD AF4(theta);DCAU F4,P4;A/B C3;DASM T7,T8;DE F7(beta);DASM T7,T8;
22;0.65875;0.026545950727;2;PSD F8(gamma);PSD O2(beta);
23;0.66875;0.0221852991866;3;DE CP5(beta);A/B FC2;PSD Cz(beta);
24;0.52125;0.0198037243972;3;RASM FC5,FC6;PSD CP5(alpha);RCAU F7,P7;
25;0.58375;0.0276981497577;12;PSD P8(beta);RCAU Fp1,O1;PSD P8(alpha);DCAU F7,P7;DASM P7,P8;DCAU FC1,CP1;DASM CP5,CP6;PSD Fp2(beta);PSD O2(beta);DE FC5(gamma);RASM F3,F4;DE FC1(beta);
26;0.76125;0.0147372826532;14;PSD F8(gamma);DE F8(alpha);DE AF3(beta);DCAU FC2,CP2;PSD CP2(beta);DE PO4(delta);DASM T7,T8;DCAU FC6,CP6;RASM P3,P4;DCAU F7,P7;PSD AF3(delta);PSD O2(beta);RCAU FC2,CP2;DE C4(theta);
27;0.825;1.11022302463e-16;7;DE FC5(delta);DE AF4(beta);DE PO4(delta);DE C4(alpha);PSD P3(delta);DCAU F7,P7;DE O2(gamma);
28;0.65125;0.00960143218484;6;DE Fp1(delta);DCAU FC1,CP1;RASM T7,T8;PSD PO4(delta);PSD AF4(theta);RASM F3,F4;
29;0.70125;0.0147372826532;13;DASM Fp1,Fp2;PSD FC1(gamma);DE O2(alpha);DE Pz(delta);PSD FC6(theta);RCAU F4,P4;PSD F3(gamma);DE CP5(delta);RASM FC1,FC2;PSD O1(theta);DE P7(alpha);DASM Fp1,Fp2;DE F3(theta);
30;0.59125;0.0213234026365;12;DE F7(beta);DE Oz(beta);DE Fp2(delta);PSD Cz(gamma);PSD F3(theta);DE PO3(gamma);DE T8(theta);RCAU F8,P8;DE CP1(delta);RCAU Fp2,O2;PSD PO3(beta);DE Fz(delta);
31;0.4875;0.0216506350946;9;RCAU FC6,CP6;RCAU FC6,CP6;RCAU F4,P4;DE T7(theta);DE Fp2(beta);DE Pz(gamma);DE Pz(theta);RCAU F4,P4;PSD Oz(alpha);


person;predScore;predStd;predCount;predFeat;
0;0.72375;0.00544862367943;3;PSD P3(gamma);RCAU FC2,CP2;DCAU FC5,CP5;
1;0.8;1.11022302463e-16;1;RCAU FC2,CP2;
2;0.6125;0.0279508497187;6;PSD T8(alpha);DE P7(theta);RASM F3,F4;DASM CP5,CP6;RCAU FC2,CP2;RASM AF3,AF4;
3;0.725;1.11022302463e-16;1;RCAU Fp1,O1;
4;0.6525;0.015612494996;6;RCAU FC2,CP2;RASM P3,P4;DASM T7,T8;DE C3(beta);A/B FC2;DASM P3,P4;
5;0.69125;0.0143069039278;5;DE P7(delta);RASM AF3,AF4;PSD FC2(gamma);PSD Pz(delta);DASM CP5,CP6;
6;0.7375;0.0147901994577;3;DASM FC1,FC2;DCAU Fz,Pz;DE FC2(theta);
7;0.675;1.11022302463e-16;1;PSD Cz(alpha);
8;0.5725;0.0207665596573;2;PSD CP5(gamma);RCAU F4,P4;
9;0.85;0.00790569415042;5;DE CP6(delta);DE F4(theta);RCAU Fp1,O1;DCAU Fp1,O1;DASM CP5,CP6;
10;0.72375;0.0147372826532;6;DE P8(beta);RASM PO3,PO4;DE AF3(delta);PSD F8(gamma);PSD F3(gamma);DE C4(alpha);
11;0.72125;0.00892678553568;5;PSD CP6(delta);RCAU Fp1,O1;DASM F7,F8;A/B PO3;PSD FC1(beta);
12;0.765;0.0122474487139;3;RASM T7,T8;DASM CP5,CP6;PSD Fp2(beta);
13;0.78125;0.0134047566185;2;PSD Pz(theta);PSD PO4(delta);
14;0.65;0.019364916731;5;DASM FC1,FC2;PSD F4(alpha);RCAU FC2,CP2;PSD P7(alpha);DE Oz(beta);
15;0.74;0.0122474487139;4;RASM F7,F8;PSD F4(theta);DASM C3,C4;DCAU FC2,CP2;
16;0.725;1.11022302463e-16;1;RASM P7,P8;
17;0.685;0.0145773797371;3;PSD C3(alpha);DASM FC5,FC6;PSD T7(delta);
18;0.72625;0.0124373429638;3;RCAU Fp2,O2;PSD F8(delta);PSD T7(beta);
19;0.825;1.11022302463e-16;4;PSD O2(alpha);DCAU F7,P7;PSD P4(delta);DCAU F3,P3;
20;0.58375;0.0253414186659;8;PSD P8(gamma);DCAU Fp2,O2;RASM T7,T8;PSD Pz(beta);PSD C3(alpha);A/B Cz;DE C3(beta);DE CP5(gamma);
21;0.72125;0.00892678553568;6;PSD CP5(alpha);RASM F3,F4;A/B F8;DE F4(delta);A/B C3;DASM T7,T8;
22;0.6375;0.0125;4;PSD F8(gamma);PSD O2(beta);RCAU F8,P8;PSD Oz(gamma);
23;0.65;0.0158113883008;3;DE CP5(beta);PSD Cz(beta);DE AF4(theta);
24;0.695;0.0217944947177;5;RASM FC5,FC6;DE Pz(alpha);DE F7(gamma);DE T8(theta);A/B AF4;
25;0.62375;0.00544862367943;4;PSD P8(beta);RCAU Fp1,O1;PSD Fp2(beta);PSD O2(beta);
26;0.7325;0.0114564392374;5;PSD F8(gamma);DE F8(alpha);DCAU FC2,CP2;DE PO4(delta);DASM T7,T8;
27;0.84;0.0145773797371;4;DE FC5(delta);DE AF4(beta);DE PO4(delta);DCAU F7,P7;
28;0.68625;0.0216145205822;3;DE Fp1(delta);PSD PO4(delta);RASM F3,F4;
29;0.78125;0.0207289049397;4;DASM Fp1,Fp2;PSD FC1(gamma);DE O2(alpha);DE F3(theta);
30;0.57125;0.00892678553568;5;DE F7(beta);DE Oz(beta);PSD Cz(gamma);PSD F3(theta);DE PO3(gamma);
31;0.51875;0.0134047566185;4;RCAU FC6,CP6;RCAU FC6,CP6;DE Pz(theta);PSD P4(beta);


person;predScore;predStd;predCount;predFeat;
