featname;eeg/phy;what;channels;waveband;pearson_r;lr coef;l1 coef;l2 coef;svm coef;rf importances;
DASM F3,F4;eeg;DASM;['F3', 'F4'];theta;0.0792743818442;0.000712724126873;0.0;0.000714532307429;0.00764239810015;0.00119152716916;
RASM F3,F4;eeg;RASM;['F3', 'F4'];theta;0.0154512233656;0.00115567490236;0.00477853411104;0.00113776625814;0.0729622723144;0.00162467817682;
DASM F3,F4;eeg;DASM;['F3', 'F4'];alpha;0.0167941389855;0.000745361342551;0.000767927627314;0.000751585520951;0.109720100565;0.00151913207282;
RASM F3,F4;eeg;RASM;['F3', 'F4'];alpha;0.0715923176206;0.000845017320632;0.0;0.000844847074058;0.00913682904695;0.00111237365011;
DASM F3,F4;eeg;DASM;['F3', 'F4'];beta;0.0675816183095;0.00126997219934;0.0;0.00128142642203;0.00923170863858;0.00108570168581;
RASM F3,F4;eeg;RASM;['F3', 'F4'];beta;0.0489487502296;0.00103513664843;0.00107639686029;0.00104791106415;0.0398871765715;0.00147212639162;
DASM F3,F4;eeg;DASM;['F3', 'F4'];delta;0.0369435856376;0.0048101569302;0.00866202947755;0.00481922190296;0.0494426712688;0.00130062352455;
RASM F3,F4;eeg;RASM;['F3', 'F4'];delta;0.0129750502115;0.000845979962294;0.00421220230099;0.000853650553283;0.0315842198424;0.00204768930581;
LR F7,F8;eeg;LminR;['F7', 'F8'];alpha;0.0103880719538;0.00338835408639;0.00192274706726;0.00340808072287;0.0314458381335;0.00180969766881;
DASM F7,F8;eeg;DASM;['F7', 'F8'];gamma;0.0194148097234;0.00175346380271;0.00253041936072;0.00177397883116;0.0173769838288;0.00165745801809;
RASM F7,F8;eeg;RASM;['F7', 'F8'];gamma;0.00510518501834;0.00165169098124;0.0;0.00165904635073;0.0283621643887;0.00201093789938;
DASM F7,F8;eeg;DASM;['F7', 'F8'];theta;0.0125737003858;0.000692574310469;0.0;0.000673646338201;0.0204755777016;0.00220643389846;
RASM F7,F8;eeg;RASM;['F7', 'F8'];theta;0.00530669269711;0.0030732544586;0.00850575009641;0.00307383904328;0.0693129187583;0.00238801326182;
DASM F7,F8;eeg;DASM;['F7', 'F8'];alpha;0.00984095665366;0.00125629701822;0.00236546462291;0.00125634078388;0.0585064390297;0.00232973204343;
RASM F7,F8;eeg;RASM;['F7', 'F8'];alpha;0.0100321135891;0.003656739458;0.00148723087081;0.00365068084393;0.0271218231858;0.00196407852992;
DASM F7,F8;eeg;DASM;['F7', 'F8'];beta;0.0185579947012;0.00254354235498;0.00282685708864;0.00254228499149;0.0160505109124;0.00200441401557;
RASM F7,F8;eeg;RASM;['F7', 'F8'];beta;0.0395024248085;0.000496771288724;0.000698416859485;0.000494897886051;0.0331416901629;0.00161306372771;
DASM F7,F8;eeg;DASM;['F7', 'F8'];delta;0.0175472712122;0.00014882394578;0.0;0.000155589008856;0.0319898327282;0.0020333721154;
RASM F7,F8;eeg;RASM;['F7', 'F8'];delta;0.00406902705016;0.00229938005997;0.0;0.00230238288583;0.0171227923812;0.00163742229603;
LR FC5,FC6;eeg;LminR;['FC5', 'FC6'];alpha;0.0261660097803;0.00136520252949;0.00227785884867;0.00135977035655;0.0221248615123;0.00167481409228;
DASM FC5,FC6;eeg;DASM;['FC5', 'FC6'];gamma;0.035403787002;0.00224328841173;0.00180712254287;0.00223646590343;0.0169678892501;0.00169852567565;
RASM FC5,FC6;eeg;RASM;['FC5', 'FC6'];gamma;0.00289074779486;0.00122147181705;0.0;0.0012308438873;0.0175998575504;0.00135642474346;
DASM FC5,FC6;eeg;DASM;['FC5', 'FC6'];theta;0.0189292018065;0.000869761788272;0.0;0.00086146198805;0.0165431060277;0.00139231651905;
RASM FC5,FC6;eeg;RASM;['FC5', 'FC6'];theta;0.0587997929301;0.000127619463696;0.00281369068126;0.000120419310065;0.0825376466445;0.00250945292548;
DASM FC5,FC6;eeg;DASM;['FC5', 'FC6'];alpha;0.0302773262717;0.00237681247044;0.00362624279802;0.00239361880638;0.082530265704;0.00244295213688;
RASM FC5,FC6;eeg;RASM;['FC5', 'FC6'];alpha;0.0243071752378;0.000522698098947;0.00392659697262;0.000508899621761;0.01936240493;0.0012896812123;
DASM FC5,FC6;eeg;DASM;['FC5', 'FC6'];beta;0.0372118204116;0.000113567093826;0.0;0.000108289378604;0.0191678135739;0.00159695556873;
RASM FC5,FC6;eeg;RASM;['FC5', 'FC6'];beta;0.00208517211922;0.00136496822482;0.000396194367525;0.0013758501739;0.0414300973561;0.00152811073602;
DASM FC5,FC6;eeg;DASM;['FC5', 'FC6'];delta;0.0349629503038;0.00112443967136;0.00401546420873;0.00111464475611;0.0418862206475;0.0016448442141;
RASM FC5,FC6;eeg;RASM;['FC5', 'FC6'];delta;0.100114292439;0.00241241209024;0.0;0.0024197045799;0.0147105177347;0.00196803602322;
LR FC1,FC2;eeg;LminR;['FC1', 'FC2'];alpha;0.0819889890678;0.00233933040856;0.00133660882073;0.00234177525207;0.0279875632966;0.00156827114428;
DASM FC1,FC2;eeg;DASM;['FC1', 'FC2'];gamma;0.046730046135;0.000237396711831;0.000671627987741;0.000233771129402;0.0168581557922;0.00157881860991;
RASM FC1,FC2;eeg;RASM;['FC1', 'FC2'];gamma;0.0936698045882;0.00347397424522;0.000556435279322;0.00347090360507;0.0200625626513;0.00221078534144;
DASM FC1,FC2;eeg;DASM;['FC1', 'FC2'];theta;0.0833139518629;0.00288462413382;8.15235901944e-05;0.00288122776832;0.0179261104627;0.00191554811937;
RASM FC1,FC2;eeg;RASM;['FC1', 'FC2'];theta;0.06737333594;0.00346501906844;0.00105614530355;0.00346826168196;0.0639582569022;0.0021785778698;
DASM FC1,FC2;eeg;DASM;['FC1', 'FC2'];alpha;0.00219792334031;0.00432119026337;0.00759384171451;0.00431081367964;0.0657796181998;0.00216693914611;
RASM FC1,FC2;eeg;RASM;['FC1', 'FC2'];alpha;0.0867282142635;0.0017460789688;0.0;0.00173365709347;0.0163743518702;0.00163955762326;
DASM FC1,FC2;eeg;DASM;['FC1', 'FC2'];beta;0.0815594818816;0.00154223242591;0.0;0.00153988310461;0.0136457700205;0.00172533160948;
RASM FC1,FC2;eeg;RASM;['FC1', 'FC2'];beta;0.0592723503161;0.00300616020732;0.00214880612141;0.00301007218531;0.0305862997069;0.0017418194278;
DASM FC1,FC2;eeg;DASM;['FC1', 'FC2'];delta;0.0505309840085;0.00138264669386;0.00798362521617;0.00137821297446;0.0321679036372;0.00172771728681;
RASM FC1,FC2;eeg;RASM;['FC1', 'FC2'];delta;0.0330840539581;0.00226769468774;0.00139254814934;0.00226627261419;0.0247702008189;0.00225625539439;
LR C3,C4;eeg;LminR;['C3', 'C4'];alpha;0.056274606278;0.00232127587638;0.00485637473947;0.00232096306986;0.0471452144975;0.001702323378;
DASM C3,C4;eeg;DASM;['C3', 'C4'];gamma;0.0358425258541;5.6477046555e-05;0.00101553144517;5.5911806261e-05;0.0179102272704;0.00125310814792;
RASM C3,C4;eeg;RASM;['C3', 'C4'];gamma;0.0456378343983;0.00348263043783;0.0;0.00349213847095;0.0242621647568;0.00182271501176;
DASM C3,C4;eeg;DASM;['C3', 'C4'];theta;0.0299362645838;0.00285679575787;0.0;0.00285600267887;0.0165397981681;0.00169384474353;
RASM C3,C4;eeg;RASM;['C3', 'C4'];theta;0.0296034013595;9.55005176017e-05;0.00289136396442;0.000101632641656;0.0812951394265;0.0021937827546;
DASM C3,C4;eeg;DASM;['C3', 'C4'];alpha;0.0266423174665;0.00302149777621;0.00021188661249;0.00301860618607;0.0680613078056;0.00187373992388;
RASM C3,C4;eeg;RASM;['C3', 'C4'];alpha;0.0519217104965;0.00170880233917;0.0;0.00170344969158;0.0362416015631;0.00186481328936;
DASM C3,C4;eeg;DASM;['C3', 'C4'];beta;0.0324366572891;0.00063044533571;0.0;0.000632545716126;0.0183851820635;0.00163736823007;
RASM C3,C4;eeg;RASM;['C3', 'C4'];beta;0.0114789303664;0.00193798833049;0.0;0.00193501225759;0.0234959889683;0.00228475499806;
DASM C3,C4;eeg;DASM;['C3', 'C4'];delta;0.0188302480053;0.000925277775323;0.00282833523604;0.000913261695167;0.0229385034684;0.00216136558156;
RASM C3,C4;eeg;RASM;['C3', 'C4'];delta;0.0332338896834;0.00221126219781;0.00751416715794;0.00221159395568;0.051653109223;0.00190138137896;
LR T7,T8;eeg;LminR;['T7', 'T8'];alpha;0.0032274999317;0.0015500600981;0.000351473694376;0.00154701554901;0.0233471958188;0.00124709755618;
DASM T7,T8;eeg;DASM;['T7', 'T8'];gamma;0.00134093553808;0.000706881286991;0.000215926085855;0.000724807685853;0.0156226241383;0.0010280776646;
RASM T7,T8;eeg;RASM;['T7', 'T8'];gamma;0.0216850972317;0.00133397953322;0.0;0.00132851655083;0.0445457643433;0.00163745742506;
DASM T7,T8;eeg;DASM;['T7', 'T8'];theta;0.0207281614087;0.00163282654559;0.00834444535492;0.00162184497678;0.0405069313982;0.00160232956745;
RASM T7,T8;eeg;RASM;['T7', 'T8'];theta;0.00254512903635;0.00139069073759;0.0026213768196;0.00138889571653;0.0785803389806;0.00205565096791;
DASM T7,T8;eeg;DASM;['T7', 'T8'];alpha;0.0278382817275;0.00376049697074;0.000783634230812;0.00377117602876;0.0784085291128;0.00207584319949;
RASM T7,T8;eeg;RASM;['T7', 'T8'];alpha;0.00739380307911;0.00016413174229;0.00212671171762;0.000153658801329;0.0177786188432;0.0011926187328;
DASM T7,T8;eeg;DASM;['T7', 'T8'];beta;0.0069732871617;0.00031571119161;0.0;0.000316987316255;0.013601348668;0.00128438019854;
RASM T7,T8;eeg;RASM;['T7', 'T8'];beta;0.017811136427;0.00316750040696;0.000905951409523;0.00316911383745;0.0455780269579;0.00162586643448;
DASM T7,T8;eeg;DASM;['T7', 'T8'];delta;0.0455515824016;0.00185467734516;0.0;0.00183288035439;0.0449197913806;0.00158906145673;
RASM T7,T8;eeg;RASM;['T7', 'T8'];delta;0.000951218908057;7.42145299303e-05;0.00495280264476;7.22367550972e-05;0.0268126391264;0.00232825458291;
LR CP5,CP6;eeg;LminR;['CP5', 'CP6'];alpha;0.00700761114507;0.00241583823917;0.0;0.00242672004882;0.0196516262305;0.00152825269474;
DASM CP5,CP6;eeg;DASM;['CP5', 'CP6'];gamma;0.00653230923268;0.00010750081016;0.0;0.000111201225327;0.0127702869034;0.00125473882308;
RASM CP5,CP6;eeg;RASM;['CP5', 'CP6'];gamma;0.0139557213375;0.0015948761657;0.00246001054963;0.00159130774376;0.0239558940769;0.00168703085627;
DASM CP5,CP6;eeg;DASM;['CP5', 'CP6'];theta;0.0213837609872;0.000990859801713;0.00175057960001;0.000986597352581;0.0192195488433;0.00157492440845;
RASM CP5,CP6;eeg;RASM;['CP5', 'CP6'];theta;0.00426119450902;0.00325836402015;0.000605663157965;0.00325187655291;0.0607069614927;0.00242203030095;
DASM CP5,CP6;eeg;DASM;['CP5', 'CP6'];alpha;0.0656522980225;0.00323039767207;0.00690121162924;0.00322956024339;0.0619545133671;0.00261699774807;
RASM CP5,CP6;eeg;RASM;['CP5', 'CP6'];alpha;0.00395573393711;0.00115270336273;0.000267939389223;0.00115913291431;0.0178117754924;0.0014386535201;
DASM CP5,CP6;eeg;DASM;['CP5', 'CP6'];beta;0.0161993431495;0.000775531644399;0.0028636298907;0.000780858806304;0.0160845885413;0.00129054146286;
RASM CP5,CP6;eeg;RASM;['CP5', 'CP6'];beta;0.0423253618933;0.000875887469145;0.0;0.000868913804437;0.0224559296921;0.00208178535734;
DASM CP5,CP6;eeg;DASM;['CP5', 'CP6'];delta;0.0291957877964;0.00149948283302;0.000865722901783;0.00150348165634;0.0208582876801;0.00174723512858;
RASM CP5,CP6;eeg;RASM;['CP5', 'CP6'];delta;0.045358627666;0.0019167228067;0.000110184334068;0.00192945161134;0.0232278233997;0.00186882344048;
LR CP1,CP2;eeg;LminR;['CP1', 'CP2'];alpha;0.0431788994877;0.00160167773662;0.0;0.00159357179421;0.0307640805777;0.00142297167548;
DASM CP1,CP2;eeg;DASM;['CP1', 'CP2'];gamma;0.0263984907426;0.000141557300922;0.00155127747966;0.000151041377378;0.0185486795253;0.00125342141236;
RASM CP1,CP2;eeg;RASM;['CP1', 'CP2'];gamma;0.0424625254302;0.00236128854801;0.0;0.00236907777799;0.0169008684266;0.00167281378997;
DASM CP1,CP2;eeg;DASM;['CP1', 'CP2'];theta;0.0406971008764;0.00166115077108;0.0;0.00166219949055;0.0119508390429;0.00166543425883;
RASM CP1,CP2;eeg;RASM;['CP1', 'CP2'];theta;0.0497571122254;0.000313493035101;0.000932402880243;0.000309874372805;0.0872114347622;0.00240001541976;
DASM CP1,CP2;eeg;DASM;['CP1', 'CP2'];alpha;0.0570752903242;0.00338826708752;0.00492076042997;0.00338934601085;0.0859707290983;0.00232104667131;
RASM CP1,CP2;eeg;RASM;['CP1', 'CP2'];alpha;0.0499423556677;0.00140909778528;0.00596875581146;0.00141950576867;0.030591568777;0.00175780424062;
DASM CP1,CP2;eeg;DASM;['CP1', 'CP2'];beta;0.0471246181791;0.00108064810862;0.0;0.0010918697883;0.0274119038739;0.00148581277382;
RASM CP1,CP2;eeg;RASM;['CP1', 'CP2'];beta;0.0309480096902;0.000752807286994;0.000356886657827;0.000757369549029;0.0491561234478;0.0018257924335;
DASM CP1,CP2;eeg;DASM;['CP1', 'CP2'];delta;0.0834497445478;0.00272951411159;0.0033096085702;0.00273030798401;0.0492160636164;0.0021128172604;
RASM CP1,CP2;eeg;RASM;['CP1', 'CP2'];delta;0.0099919551023;0.00062327145684;0.0;0.000626866636008;0.0216719510237;0.00192140947105;
LR P3,P4;eeg;LminR;['P3', 'P4'];alpha;0.0382803314113;0.00273403762107;0.00176198969294;0.00273061556785;0.0370207423149;0.00196530374964;
DASM P3,P4;eeg;DASM;['P3', 'P4'];gamma;0.0386180714966;3.45550744745e-05;0.000780140177847;1.93310044585e-05;0.0295747584407;0.00143192289978;
RASM P3,P4;eeg;RASM;['P3', 'P4'];gamma;0.0124978591072;0.000323418185302;0.0;0.000312738775618;0.0203353837338;0.00171455100515;
DASM P3,P4;eeg;DASM;['P3', 'P4'];theta;0.0185637493766;0.000198284709193;0.00051755805366;0.000211178449563;0.0169833346407;0.00186742429985;
RASM P3,P4;eeg;RASM;['P3', 'P4'];theta;0.0320642838658;0.00473764268396;0.00256736319382;0.00473594743589;0.0717166858971;0.00205206130036;
DASM P3,P4;eeg;DASM;['P3', 'P4'];alpha;0.0462940127453;0.00553091544291;0.00157630634628;0.00554186024951;0.0683550096322;0.00208815658199;
RASM P3,P4;eeg;RASM;['P3', 'P4'];alpha;0.0271874264489;0.00152741396464;0.000688825978106;0.00153356791536;0.0248932636574;0.00175122169423;
DASM P3,P4;eeg;DASM;['P3', 'P4'];beta;0.0327247382141;0.00178134069635;0.0;0.00178393041877;0.0201075303165;0.00175619964831;
RASM P3,P4;eeg;RASM;['P3', 'P4'];beta;0.0473660267994;0.00378747372145;0.00202368311718;0.00378314877983;0.0441820469278;0.00186188127077;
DASM P3,P4;eeg;DASM;['P3', 'P4'];delta;0.0224750864169;0.0027512373761;0.0;0.00274683592674;0.041500510683;0.00207857472705;
RASM P3,P4;eeg;RASM;['P3', 'P4'];delta;0.0466023638721;0.000245367074862;0.00188151953396;0.000261563873384;0.022348189215;0.00204085459943;
LR P7,P8;eeg;LminR;['P7', 'P8'];alpha;0.0476038957666;0.00165126189098;0.000505574647366;0.0016537980888;0.0158441449939;0.00154508308431;
DASM P7,P8;eeg;DASM;['P7', 'P8'];gamma;0.00769872589193;0.000151455157736;0.000754521151457;0.000137918555211;0.00941667814862;0.00127969362736;
RASM P7,P8;eeg;RASM;['P7', 'P8'];gamma;0.0351724336595;0.000114093745492;0.00334866148203;0.00010504454291;0.0220758384265;0.00165308154209;
DASM P7,P8;eeg;DASM;['P7', 'P8'];theta;0.0169565533858;0.000679543212575;0.0;0.000682665833421;0.0121983702061;0.00177445011985;
RASM P7,P8;eeg;RASM;['P7', 'P8'];theta;0.0381374890784;0.00372892156993;0.00176569725909;0.00373317058127;0.0832790765443;0.00205473080948;
DASM P7,P8;eeg;DASM;['P7', 'P8'];alpha;0.0361859674728;0.00289381600129;0.00132751162277;0.00290015159613;0.0876415621335;0.00217193500127;
RASM P7,P8;eeg;RASM;['P7', 'P8'];alpha;0.0460755726006;0.00144929681002;0.000309417072159;0.00145532251333;0.0159407185298;0.00155916803139;
DASM P7,P8;eeg;DASM;['P7', 'P8'];beta;0.0358104041715;0.00123132230455;0.0;0.00124042846559;0.0123421201178;0.00139276742642;
RASM P7,P8;eeg;RASM;['P7', 'P8'];beta;0.0585413125949;0.000343819156648;0.00233116573364;0.000343931824124;0.0337060247817;0.00193078331134;
DASM P7,P8;eeg;DASM;['P7', 'P8'];delta;0.0426639485632;0.00293622056677;0.0029241141685;0.00293260488313;0.0294614673823;0.0021247843406;
RASM P7,P8;eeg;RASM;['P7', 'P8'];delta;0.0665050206928;0.000881019841577;0.0;0.000888768260271;0.0201763663305;0.00196616614182;
LR PO3,PO4;eeg;LminR;['PO3', 'PO4'];alpha;0.0602925724395;0.00177553657889;0.00177195886611;0.00178341414816;0.0131127127198;0.0013987126958;
DASM PO3,PO4;eeg;DASM;['PO3', 'PO4'];gamma;0.0545033394704;0.00132822840746;0.0;0.00133158617256;0.0071563903018;0.00131067646768;
RASM PO3,PO4;eeg;RASM;['PO3', 'PO4'];gamma;0.0584416456953;0.000744622329269;0.0;0.000753679243112;0.0135030844191;0.00154398524328;
DASM PO3,PO4;eeg;DASM;['PO3', 'PO4'];theta;0.0565627375977;0.00090756669871;0.0;0.00089873190082;0.0117546189738;0.00167308617113;
RASM PO3,PO4;eeg;RASM;['PO3', 'PO4'];theta;0.0540330953097;0.000801331461343;0.00396747009468;0.000816090674381;0.0651690429898;0.00221733120615;
DASM PO3,PO4;eeg;DASM;['PO3', 'PO4'];alpha;0.0140436073673;0.00142470733795;0.00184504620158;0.00142596076633;0.0647082308201;0.00242357633117;
RASM PO3,PO4;eeg;RASM;['PO3', 'PO4'];alpha;0.0675640723318;0.000753833441708;0.0;0.00076143821783;0.00432795415476;0.00122761288929;
DASM PO3,PO4;eeg;DASM;['PO3', 'PO4'];beta;0.0692171449806;0.000875607936174;0.0;0.000868247227159;0.00381331497138;0.00140074650908;
RASM PO3,PO4;eeg;RASM;['PO3', 'PO4'];beta;0.0413469323499;0.00222823621125;0.0;0.00222669878915;0.0293770891473;0.00197559721866;
DASM PO3,PO4;eeg;DASM;['PO3', 'PO4'];delta;0.0434224046374;0.000356048251953;0.000925754193016;0.000352094330547;0.0296520978519;0.00199861957025;
RASM PO3,PO4;eeg;RASM;['PO3', 'PO4'];delta;0.0208388720851;9.10018916618e-05;0.000676923618838;8.92784568886e-05;0.0305200041683;0.00244943530948;
DCAU FC5,CP5;eeg;DCAU;['FC5', 'CP5'];gamma;0.000199639982544;0.000136832143321;0.00136689780513;0.000142477715651;0.0315707814274;0.00208508428164;
RCAU FC5,CP5;eeg;RCAU;['FC5', 'CP5'];gamma;0.00760850041261;0.000207525378922;0.00267885374196;0.000211702571704;0.0106898441862;0.00155516098111;
DCAU FC5,CP5;eeg;DCAU;['FC5', 'CP5'];theta;0.0131842767442;6.23028225356e-05;0.0;6.59860781306e-05;0.0234392166603;0.00223426111705;
RCAU FC5,CP5;eeg;RCAU;['FC5', 'CP5'];theta;0.0103851334345;0.000301580531807;0.00526645585053;0.000301945203938;0.0185850813062;0.00220165408983;
DCAU FC5,CP5;eeg;DCAU;['FC5', 'CP5'];alpha;8.31925976544e-05;0.00237533608651;0.00814647505232;0.0023798504174;0.0583632717427;0.0024329719447;
RCAU FC5,CP5;eeg;RCAU;['FC5', 'CP5'];alpha;0.0152241138065;0.00047672506057;0.00067821127069;0.000476809354686;0.0566475010919;0.00241186523238;
DCAU FC5,CP5;eeg;DCAU;['FC5', 'CP5'];beta;0.0101492142837;0.000145450273111;0.00177750153449;0.000140701360173;0.0139366355074;0.00185382402554;
RCAU FC5,CP5;eeg;RCAU;['FC5', 'CP5'];beta;0.0032405622361;0.000628431637132;0.0;0.000629549606518;0.0103548618005;0.00184832093637;
DCAU FC5,CP5;eeg;DCAU;['FC5', 'CP5'];delta;0.00904186089772;0.00217044248502;0.00234917515323;0.00217963156468;0.0314858653705;0.0020149345903;
RCAU FC5,CP5;eeg;RCAU;['FC5', 'CP5'];delta;0.0273358166662;0.00177049657581;0.0;0.00177958013722;0.0295399550027;0.00213938777462;
DCAU FC1,CP1;eeg;DCAU;['FC1', 'CP1'];gamma;0.0596158349834;0.00111980151648;0.00139748146126;0.00112249202245;0.0319167918501;0.0019009876316;
RCAU FC1,CP1;eeg;RCAU;['FC1', 'CP1'];gamma;0.0425872768121;0.00115523924387;0.00239265077613;0.00114898631078;0.0309592665217;0.00232918656867;
DCAU FC1,CP1;eeg;DCAU;['FC1', 'CP1'];theta;0.0257651461282;0.000382428220196;0.0;0.000396027656954;0.0109417399416;0.00158782003722;
RCAU FC1,CP1;eeg;RCAU;['FC1', 'CP1'];theta;0.0527236511088;0.000419940061621;0.0;0.000407496677004;0.0290957219765;0.0018517897744;
DCAU FC1,CP1;eeg;DCAU;['FC1', 'CP1'];alpha;0.0501927139962;0.000573937252261;0.00348115489575;0.000567107956772;0.0262880737008;0.00214573553594;
RCAU FC1,CP1;eeg;RCAU;['FC1', 'CP1'];alpha;0.0284346532068;0.0023051471973;0.00572292069714;0.00230492016749;0.0766561080007;0.00240332471313;
DCAU FC1,CP1;eeg;DCAU;['FC1', 'CP1'];beta;0.0613646869434;0.00447755128263;0.00298862507948;0.00446189538215;0.0766647162072;0.00231168665137;
RCAU FC1,CP1;eeg;RCAU;['FC1', 'CP1'];beta;0.0422596857987;0.000621657509213;0.0;0.000624360241209;0.0128776908566;0.00221533426788;
DCAU FC1,CP1;eeg;DCAU;['FC1', 'CP1'];delta;0.0426755516031;0.000529639926431;0.0;0.000527134779873;0.0103970001617;0.00204862231187;
RCAU FC1,CP1;eeg;RCAU;['FC1', 'CP1'];delta;0.0339774836438;0.000948806821086;0.00334373215332;0.00094857189406;0.0395857808484;0.00181745242839;
DCAU FC2,CP2;eeg;DCAU;['FC2', 'CP2'];gamma;0.0361664381407;0.00478963103131;0.001747164657;0.00479049421431;0.0370837744824;0.00179145686729;
RCAU FC2,CP2;eeg;RCAU;['FC2', 'CP2'];gamma;0.00712932015594;0.000619679508169;0.00387531062016;0.00061313077732;0.0368028850165;0.00175783736025;
DCAU FC2,CP2;eeg;DCAU;['FC2', 'CP2'];theta;0.0221560461088;0.000289268343821;0.000397734011452;0.000288342092771;0.0311956564703;0.00174066233526;
RCAU FC2,CP2;eeg;RCAU;['FC2', 'CP2'];theta;0.0466441440148;0.00191909103538;0.0;0.00191995032324;0.0256812373833;0.00118567597666;
DCAU FC2,CP2;eeg;DCAU;['FC2', 'CP2'];alpha;0.0244405564786;0.000359093785064;0.0;0.000359566674191;0.0219824762018;0.00178924599049;
RCAU FC2,CP2;eeg;RCAU;['FC2', 'CP2'];alpha;0.0303024962684;0.000233622766076;0.0;0.000219867331143;0.0216367892905;0.00167477612286;
DCAU FC2,CP2;eeg;DCAU;['FC2', 'CP2'];beta;0.0338144713565;0.00251977511843;0.00500417425181;0.00251596367122;0.0894923079836;0.00208570058442;
RCAU FC2,CP2;eeg;RCAU;['FC2', 'CP2'];beta;0.0177653597338;0.00223492856456;0.00487414211942;0.00223299258067;0.0929423485363;0.00211401778097;
DCAU FC2,CP2;eeg;DCAU;['FC2', 'CP2'];delta;0.0173186470859;0.000644193818996;0.0;0.000658818295368;0.0131914216242;0.00153059297417;
RCAU FC2,CP2;eeg;RCAU;['FC2', 'CP2'];delta;0.0278334716193;0.000727198085008;0.0;0.000721919164598;0.0126285331906;0.00166295693051;
DCAU FC6,CP6;eeg;DCAU;['FC6', 'CP6'];gamma;0.0341097744028;0.000751087056428;0.00269229304545;0.000748330671589;0.0410134888319;0.00186412018134;
RCAU FC6,CP6;eeg;RCAU;['FC6', 'CP6'];gamma;0.00454725158913;0.00207127944916;0.00181763712223;0.0020662516985;0.0382422462835;0.00219957836351;
DCAU FC6,CP6;eeg;DCAU;['FC6', 'CP6'];theta;0.0274248406299;0.00137104959717;0.00311254945321;0.00137486685644;0.0401204419136;0.00140653727406;
RCAU FC6,CP6;eeg;RCAU;['FC6', 'CP6'];theta;0.0515845332568;0.00175239546161;0.00187872248398;0.0017509458978;0.031041379256;0.00146578837811;
DCAU FC6,CP6;eeg;DCAU;['FC6', 'CP6'];alpha;0.0147006612208;0.000626664772057;0.000872234521507;0.000623553522969;0.0250494424011;0.00211833962042;
RCAU FC6,CP6;eeg;RCAU;['FC6', 'CP6'];alpha;0.0156368117481;0.000673664201437;0.00188978960025;0.000673858199721;0.0218169888187;0.00206100050018;
DCAU FC6,CP6;eeg;DCAU;['FC6', 'CP6'];beta;0.0415661032388;0.00521800913335;0.00637119547566;0.00521701551067;0.052215049792;0.00174721659358;
RCAU FC6,CP6;eeg;RCAU;['FC6', 'CP6'];beta;0.0295813534453;0.00661133007189;0.00143777066188;0.00661912342828;0.0502419583228;0.00210504266414;
DCAU FC6,CP6;eeg;DCAU;['FC6', 'CP6'];delta;0.0261179842382;0.0011753289203;0.00518519450961;0.00117845356921;0.0307225582841;0.00168818935728;
RCAU FC6,CP6;eeg;RCAU;['FC6', 'CP6'];delta;0.0253101608292;0.000663831939854;0.0;0.000672824747351;0.0258062244399;0.00173799691611;
DCAU F7,P7;eeg;DCAU;['F7', 'P7'];gamma;0.0567601083038;0.0015429069672;0.000268389590176;0.0015343790918;0.0345609429087;0.00188766631536;
RCAU F7,P7;eeg;RCAU;['F7', 'P7'];gamma;0.0133811708542;0.00190346190336;0.00053763336406;0.0019045249772;0.0319806368662;0.00196072317934;
DCAU F7,P7;eeg;DCAU;['F7', 'P7'];theta;0.0294454283178;0.00276350940369;0.00103901969992;0.00275425416202;0.0224043175732;0.00138506675305;
RCAU F7,P7;eeg;RCAU;['F7', 'P7'];theta;0.0389043621595;0.00199148491658;0.0;0.00198823681111;0.0119061187692;0.00125324396406;
DCAU F7,P7;eeg;DCAU;['F7', 'P7'];alpha;0.0498163741583;0.00194685382897;0.0;0.00193157346376;0.0195813601431;0.00163198912671;
RCAU F7,P7;eeg;RCAU;['F7', 'P7'];alpha;0.0533697638231;0.00210950365092;0.0;0.0021108638923;0.0174441773667;0.00149985428951;
DCAU F7,P7;eeg;DCAU;['F7', 'P7'];beta;0.0191055378912;0.00220284252982;0.00122543854442;0.00220244908371;0.0597315858981;0.00209737490565;
RCAU F7,P7;eeg;RCAU;['F7', 'P7'];beta;0.0446601384531;0.000876678136113;0.00398404625154;0.000866718723915;0.0613210841937;0.00204799880462;
DCAU F7,P7;eeg;DCAU;['F7', 'P7'];delta;0.0452616193443;3.53232723943e-05;0.00143388793495;4.00476514628e-05;0.0150371385447;0.00152259295334;
RCAU F7,P7;eeg;RCAU;['F7', 'P7'];delta;0.0462470804342;1.18567247428e-05;0.0;1.88708681872e-05;0.01222785451;0.00142414014139;
DCAU F3,P3;eeg;DCAU;['F3', 'P3'];gamma;0.0236329381041;0.00249184417836;0.0040597370377;0.00248546261057;0.0395134181099;0.00160149850122;
RCAU F3,P3;eeg;RCAU;['F3', 'P3'];gamma;0.00579089022276;0.000514807452447;0.000558950077684;0.000514901670582;0.0333607039946;0.00165191796529;
DCAU F3,P3;eeg;DCAU;['F3', 'P3'];theta;0.0210305339174;0.00271155247421;0.00597508193901;0.00271386210934;0.0239400856236;0.0018455317497;
RCAU F3,P3;eeg;RCAU;['F3', 'P3'];theta;0.0439746950061;0.000620134552797;0.00376270430428;0.000621732317625;0.0110121501138;0.00129631413085;
