featname;eeg/phy;what;channels;waveband;avg weight;std weight;
PSD Cz(theta);eeg;PSD;Cz;theta;0.00115828666648;0.00107416665964
A/B C4;eeg;AB;C4;alpha & beta;0.00182318775042;0.00117470568955
FM C4;eeg;FM;C4;theta;0.00107471840815;0.00130996976601
DE C4(gamma);eeg;DE;C4;gamma;0.00100385928953;0.00132818034337
PSD C4(gamma);eeg;PSD;C4;gamma;0.00104089262803;0.00146319261621
DE C4(beta);eeg;DE;C4;beta;0.00109973847148;0.00159013517003
PSD C4(beta);eeg;PSD;C4;beta;0.00101310329851;0.00144666141138
DE C4(delta);eeg;DE;C4;delta;0.00284765393538;0.00219647125359
PSD C4(delta);eeg;PSD;C4;delta;0.00301872109643;0.00227449358397
DE C4(alpha);eeg;DE;C4;alpha;0.00178528570357;0.00184927922291
PSD C4(alpha);eeg;PSD;C4;alpha;0.00160183565584;0.00175339320799
DE C4(theta);eeg;DE;C4;theta;0.00108084640824;0.00177803336595
PSD C4(theta);eeg;PSD;C4;theta;0.00098870231274;0.00152713444009
A/B T8;eeg;AB;T8;alpha & beta;0.00211182048353;0.00144085766354
FM T8;eeg;FM;T8;theta;0.000984326129455;0.0008602594507
DE T8(gamma);eeg;DE;T8;gamma;0.00083263523978;0.000719589370817
PSD T8(gamma);eeg;PSD;T8;gamma;0.000746668663416;0.000665496060128
DE T8(beta);eeg;DE;T8;beta;0.000957729532774;0.000961765072544
PSD T8(beta);eeg;PSD;T8;beta;0.000884369023173;0.00072676475818
DE T8(delta);eeg;DE;T8;delta;0.00227992620998;0.00222020699678
PSD T8(delta);eeg;PSD;T8;delta;0.00219680588004;0.00199016298434
DE T8(alpha);eeg;DE;T8;alpha;0.00111563654445;0.00136545879039
PSD T8(alpha);eeg;PSD;T8;alpha;0.00116678521295;0.00126190019076
DE T8(theta);eeg;DE;T8;theta;0.00103613424477;0.00105104248087
PSD T8(theta);eeg;PSD;T8;theta;0.000934493135704;0.000819943458107
A/B CP6;eeg;AB;CP6;alpha & beta;0.00215842254807;0.00205546509346
FM CP6;eeg;FM;CP6;theta;0.00105408202593;0.00113362307774
DE CP6(gamma);eeg;DE;CP6;gamma;0.000980036762306;0.00101689625371
PSD CP6(gamma);eeg;PSD;CP6;gamma;0.00099025672262;0.00088840656347
DE CP6(beta);eeg;DE;CP6;beta;0.00099536110829;0.000888450909332
PSD CP6(beta);eeg;PSD;CP6;beta;0.000979503061744;0.000987602716912
DE CP6(delta);eeg;DE;CP6;delta;0.00203163894204;0.00111944303743
PSD CP6(delta);eeg;PSD;CP6;delta;0.00184137786566;0.00104191908506
DE CP6(alpha);eeg;DE;CP6;alpha;0.00118289619077;0.000875602508197
PSD CP6(alpha);eeg;PSD;CP6;alpha;0.00115985369323;0.000802611453901
DE CP6(theta);eeg;DE;CP6;theta;0.00101410677531;0.00107704265072
PSD CP6(theta);eeg;PSD;CP6;theta;0.00111312991861;0.00117804358022
A/B CP2;eeg;AB;CP2;alpha & beta;0.00219472607854;0.0019424507498
FM CP2;eeg;FM;CP2;theta;0.000925401864047;0.00105073319195
DE CP2(gamma);eeg;DE;CP2;gamma;0.000737047430865;0.000710096596143
PSD CP2(gamma);eeg;PSD;CP2;gamma;0.000810073810642;0.000898706346162
DE CP2(beta);eeg;DE;CP2;beta;0.00084198554889;0.000818039789601
PSD CP2(beta);eeg;PSD;CP2;beta;0.000842021739125;0.00114682459276
DE CP2(delta);eeg;DE;CP2;delta;0.00247379707824;0.00187125887784
PSD CP2(delta);eeg;PSD;CP2;delta;0.00234859046409;0.00149333800227
DE CP2(alpha);eeg;DE;CP2;alpha;0.00100114020865;0.00073830916024
PSD CP2(alpha);eeg;PSD;CP2;alpha;0.000912032103138;0.000793654784712
DE CP2(theta);eeg;DE;CP2;theta;0.000831753739669;0.00117937081668
PSD CP2(theta);eeg;PSD;CP2;theta;0.000790989801563;0.000969925134969
